"Experiment","Ensemble","Model","Data","Time","Temp"
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",115,291.591400146484
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",116,291.72265625
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",117,291.648956298828
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",118,291.701690673828
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",119,291.6220703125
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",120,291.763214111328
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",121,291.800018310547
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",122,291.838195800781
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",123,291.830535888672
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",124,291.788452148438
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",125,291.877349853516
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",126,291.947723388672
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",127,291.941162109375
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",128,292.148040771484
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",129,292.26611328125
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",130,292.144348144531
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",131,292.274871826172
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",132,292.332122802734
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",133,292.124145507812
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",134,292.167510986328
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",135,292.390899658203
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",136,292.395965576172
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",137,292.305725097656
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",138,292.483978271484
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",139,292.60546875
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",140,292.551239013672
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",141,292.604217529297
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",142,292.615020751953
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",143,292.590270996094
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",144,292.680603027344
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",145,292.748321533203
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",146,292.7578125
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",147,292.85009765625
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",148,292.82421875
"1pctCO2","r1i1p1f1","GFDL-CM4","Ocean",149,292.848205566406
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",100,289.083160400391
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",101,289.000610351562
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",102,289.050872802734
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",103,289.213012695312
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",104,289.244232177734
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",105,289.3134765625
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",106,289.342193603516
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",107,289.364013671875
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",108,289.313903808594
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",109,289.444915771484
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",110,289.617553710938
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",111,289.559173583984
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",112,289.54736328125
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",113,289.539215087891
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",114,289.700378417969
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",115,289.831115722656
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",116,289.962860107422
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",117,289.887359619141
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",118,289.941253662109
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",119,289.834136962891
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",120,290.065338134766
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",121,290.018432617188
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",122,290.100128173828
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",123,290.125854492188
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",124,290.076324462891
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",125,290.201385498047
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",126,290.245849609375
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",127,290.210571289062
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",128,290.477020263672
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",129,290.632965087891
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",130,290.455291748047
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",131,290.677001953125
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",132,290.658050537109
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",133,290.450012207031
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",134,290.494445800781
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",135,290.756591796875
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",136,290.803527832031
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",137,290.658630371094
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",138,290.88623046875
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",139,291.037078857422
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",140,290.923461914062
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",141,291.019622802734
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",142,291.028350830078
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",143,291.007690429688
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",144,291.158203125
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",145,291.131774902344
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",146,291.245330810547
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",147,291.314422607422
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",148,291.282043457031
"1pctCO2","r1i1p1f1","GFDL-CM4","Global",149,291.327056884766
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",0,280.900573730469
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",1,280.953002929688
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",2,281.052093505859
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",3,281.169738769531
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",4,281.185119628906
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",5,281.100952148438
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",6,280.863342285156
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",7,281.088714599609
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",8,281.072448730469
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",9,281.070983886719
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",10,281.101226806641
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",11,281.357177734375
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",12,280.936553955078
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",13,280.981323242188
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",14,280.976959228516
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",15,281.086669921875
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",16,281.309875488281
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",17,281.290985107422
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",18,281.372161865234
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",19,281.637878417969
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",20,281.308746337891
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",21,281.565216064453
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",22,281.581665039062
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",23,281.515625
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",24,281.665466308594
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",25,281.411499023438
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",26,281.406341552734
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",27,281.378845214844
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",28,281.672515869141
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",29,281.648254394531
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",30,281.644561767578
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",31,281.524932861328
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",32,281.752624511719
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",33,281.8095703125
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",34,281.864349365234
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",35,281.774749755859
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",36,281.714538574219
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",37,281.821990966797
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",38,282.039642333984
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",39,282.06982421875
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",40,282.120849609375
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",41,282.268981933594
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",42,282.133819580078
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",43,282.011383056641
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",44,282.170104980469
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",45,282.0283203125
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",46,282.050598144531
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",47,282.009552001953
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",48,282.078063964844
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",49,282.139617919922
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",50,282.006195068359
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",51,282.341033935547
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",52,282.144714355469
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",53,282.162658691406
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",54,282.203521728516
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",55,282.223327636719
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",56,282.244018554688
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",57,282.26611328125
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",58,282.045013427734
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",59,282.480102539062
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",60,282.50927734375
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",61,282.515899658203
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",62,282.385955810547
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",63,282.435577392578
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",64,282.476501464844
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",65,282.64501953125
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",66,282.661102294922
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",67,282.654449462891
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",68,282.660034179688
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",69,282.785614013672
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",70,282.465240478516
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",71,282.691589355469
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",72,282.764801025391
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",73,282.7431640625
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",74,282.563262939453
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",75,282.763763427734
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",76,282.932403564453
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",77,282.731323242188
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",78,282.804534912109
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",79,282.934448242188
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",80,283.111846923828
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",81,282.922607421875
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",82,283.156097412109
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",83,283.167266845703
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",84,283.236724853516
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",85,283.220123291016
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",86,283.157806396484
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",87,283.263519287109
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",88,283.380737304688
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",89,283.359100341797
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",90,283.265319824219
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",91,283.137512207031
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",92,283.389526367188
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",93,283.418853759766
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",94,283.4755859375
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",95,283.363830566406
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",96,283.459838867188
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",97,283.543792724609
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",98,283.583618164062
"1pctCO2","r1i1p1f1","INM-CM4-8","Land",99,283.648559570312
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",0,288.815399169922
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",1,288.810791015625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",2,288.954345703125
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",3,288.923065185547
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",4,288.929840087891
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",5,288.820007324219
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",6,288.79248046875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",7,288.869781494141
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",8,288.88623046875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",9,288.897277832031
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",10,288.854949951172
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",11,288.930206298828
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",12,288.874908447266
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",13,288.874420166016
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",14,288.931182861328
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",15,289.005981445312
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",16,289.044128417969
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",17,289.012115478516
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",18,289.076080322266
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",19,289.13720703125
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",20,289.10888671875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",21,289.130249023438
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",22,289.089324951172
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",23,289.0546875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",24,289.111724853516
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",25,289.122344970703
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",26,289.164642333984
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",27,289.121337890625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",28,289.204528808594
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",29,289.220886230469
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",30,289.282379150391
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",31,289.266296386719
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",32,289.25537109375
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",33,289.372497558594
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",34,289.424346923828
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",35,289.381225585938
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",36,289.4619140625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",37,289.426788330078
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",38,289.406036376953
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",39,289.422088623047
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",40,289.495025634766
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",41,289.502655029297
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",42,289.51513671875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",43,289.480804443359
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",44,289.529663085938
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",45,289.555114746094
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",46,289.536926269531
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",47,289.53125
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",48,289.534606933594
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",49,289.518615722656
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",50,289.575469970703
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",51,289.655975341797
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",52,289.659851074219
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",53,289.670227050781
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",54,289.705963134766
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",55,289.699645996094
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",56,289.710632324219
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",57,289.749450683594
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",58,289.816589355469
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",59,289.834991455078
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",60,289.779022216797
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",61,289.826843261719
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",62,289.743865966797
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",63,289.734771728516
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",64,289.76904296875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",65,289.904083251953
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",66,289.845153808594
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",67,289.918579101562
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",68,289.882141113281
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",69,289.911224365234
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",70,289.849426269531
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",71,289.935485839844
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",72,289.976623535156
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",73,290.012268066406
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",74,289.997863769531
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",75,289.970733642578
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",76,290.097381591797
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",77,290.123229980469
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",78,290.109405517578
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",79,290.1787109375
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",80,290.292083740234
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",81,290.279327392578
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",82,290.237915039062
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",83,290.301361083984
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",84,290.294067382812
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",85,290.26025390625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",86,290.24072265625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",87,290.254638671875
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",88,290.343109130859
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",89,290.376708984375
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",90,290.363098144531
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",91,290.330322265625
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",92,290.389343261719
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",93,290.506011962891
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",94,290.466827392578
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",95,290.530731201172
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",96,290.545837402344
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",97,290.475921630859
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",98,290.520568847656
"1pctCO2","r1i1p1f1","INM-CM4-8","Ocean",99,290.53515625
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",0,286.4404296875
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",1,286.452911376953
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",2,286.583129882812
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",3,286.596557617188
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",4,286.605895996094
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",5,286.503784179688
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",6,286.413208007812
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",7,286.534942626953
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",8,286.541595458984
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",9,286.548858642578
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",10,286.5283203125
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",11,286.657775878906
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",12,286.492889404297
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",13,286.505950927734
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",14,286.544372558594
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",15,286.629638671875
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",16,286.723358154297
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",17,286.695251464844
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",18,286.764404296875
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",19,286.886901855469
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",20,286.768341064453
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",21,286.860229492188
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",22,286.836517333984
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",23,286.792449951172
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",24,286.877349853516
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",25,286.808563232422
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",26,286.836639404297
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",27,286.798065185547
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",28,286.944396972656
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",29,286.948608398438
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",30,286.990539550781
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",31,286.943359375
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",32,287.004058837891
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",33,287.103118896484
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",34,287.155853271484
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",35,287.098754882812
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",36,287.137176513672
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",37,287.144866943359
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",38,287.195617675781
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",39,287.215911865234
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",40,287.282287597656
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",41,287.332061767578
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",42,287.300231933594
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",43,287.239471435547
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",44,287.321319580078
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",45,287.296600341797
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",46,287.29052734375
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",47,287.274230957031
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",48,287.297119140625
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",49,287.304412841797
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",50,287.304168701172
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",51,287.460998535156
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",52,287.40478515625
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",53,287.417449951172
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",54,287.454742431641
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",55,287.456237792969
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",56,287.470153808594
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",57,287.503936767578
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",58,287.484588623047
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",59,287.628051757812
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",60,287.597595214844
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",61,287.633056640625
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",62,287.535980224609
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",63,287.544525146484
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",64,287.580780029297
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",65,287.725891113281
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",66,287.689453125
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",67,287.738861083984
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",68,287.715026855469
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",69,287.773071289062
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",70,287.633666992188
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",71,287.761840820312
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",72,287.812591552734
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",73,287.831024169922
"1pctCO2","r1i1p1f1","INM-CM4-8","Global",74,287.766967773438
