"variable","experiment","units","ensemble","model","year","area","value"
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1870,"LL",20.5410093701277
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1871,"LL",20.6693081055689
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1872,"LL",20.7109617952136
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1873,"LL",20.5475003294104
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1874,"LL",20.7029095539769
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1875,"LL",20.6703116456749
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1876,"LL",20.5641357779288
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1877,"LL",20.5582891834689
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1878,"LL",20.6703805370933
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1879,"LL",20.6275023019911
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1880,"LL",20.5432535650759
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1881,"LL",20.5483787298458
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1882,"LL",20.5386321263746
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1883,"LL",20.6234255474757
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1884,"LL",20.5605999124003
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1885,"LL",20.5410001064539
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1886,"LL",20.6810098805336
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1887,"LL",20.5632712340025
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1888,"LL",20.6180309993564
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1889,"LL",20.6871194550743
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1890,"LL",20.6399435413123
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1891,"LL",20.4948537352379
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1892,"LL",20.6035588912374
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1893,"LL",20.6998537072933
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1894,"LL",20.7067461035262
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1895,"LL",20.6850153652849
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1896,"LL",20.6030983141639
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1897,"LL",20.6430903623818
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1898,"LL",20.6318956419447
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1899,"LL",20.5393654538845
"tos","historical","degC","r23i1p1f2","CNRM-CM6-1",1900,"LL",20.6486196397205
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1850,"LL",21.0013650027971
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1851,"LL",20.8357850245256
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1852,"LL",20.645847536011
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1853,"LL",20.6303985984865
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1854,"LL",20.6824978140465
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1855,"LL",20.6720008717267
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1856,"LL",20.7686194451738
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1857,"LL",20.7211774227648
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1858,"LL",20.6540446550878
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1859,"LL",20.7666927531325
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1860,"LL",20.9242171842643
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1861,"LL",20.7326781631267
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1862,"LL",20.4853762420368
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1863,"LL",20.6711738847002
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1864,"LL",20.7899790236746
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1865,"LL",20.8992176213553
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1866,"LL",20.9732270486656
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1867,"LL",20.6099239653137
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1868,"LL",20.6109597063708
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1869,"LL",20.6883215869068
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1870,"LL",20.7857380088245
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1871,"LL",20.7880229446127
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1872,"LL",20.7765675751236
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1873,"LL",20.8017478244183
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1874,"LL",20.7160057811884
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1875,"LL",20.7650758455211
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1876,"LL",20.7607433181805
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1877,"LL",20.8514040211174
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1878,"LL",20.8363152027296
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1879,"LL",20.5775112497683
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1880,"LL",20.6902548215417
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1881,"LL",20.7691945341207
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1882,"LL",20.7489773484029
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1883,"LL",20.7935240721947
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1884,"LL",20.7671984084398
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1885,"LL",20.6728301959421
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1886,"LL",20.5764236477547
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1887,"LL",20.5936640857675
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1888,"LL",20.7155344775595
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1889,"LL",20.8142191647927
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1890,"LL",20.8670363211961
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1891,"LL",20.6949201278239
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1892,"LL",20.562975208925
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1893,"LL",20.7044815516771
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1894,"LL",20.8986488178118
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1895,"LL",20.7666350553105
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1896,"LL",20.6699663581073
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1897,"LL",20.7034649529824
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1898,"LL",20.8457264189312
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1899,"LL",20.9294451710655
"tos","historical","degC","r23i1p1f2","MIROC-ES2L",1900,"LL",20.9058133328063
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1850,"LL",21.6681990415028
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1851,"LL",21.681008610695
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1852,"LL",21.5230301931643
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1853,"LL",21.6871259966235
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1854,"LL",21.5959848342493
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1855,"LL",21.4944249817371
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1856,"LL",21.5933673982047
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1857,"LL",21.58480113777
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1858,"LL",21.6012086975342
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1859,"LL",21.6474153531628
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1860,"LL",21.6505658513258
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1861,"LL",21.701131190663
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1862,"LL",21.6764752325647
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1863,"LL",21.7449923831915
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1864,"LL",21.6369017885561
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1865,"LL",21.5656759623233
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1866,"LL",21.5758176852809
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1867,"LL",21.5476958462503
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1868,"LL",21.6459883144852
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1869,"LL",21.7157815878501
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1870,"LL",21.6239531013566
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1871,"LL",21.6142986764746
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1872,"LL",21.5804619003882
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1873,"LL",21.6667926174206
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1874,"LL",21.5563274367341
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1875,"LL",21.6127475603083
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1876,"LL",21.5382130563013
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1877,"LL",21.698012787901
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1878,"LL",21.7189704248999
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1879,"LL",21.5692939838278
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1880,"LL",21.5974191875924
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1881,"LL",21.5424725622656
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1882,"LL",21.6242850329348
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1883,"LL",21.6279360936489
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1884,"LL",21.5039147612968
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1885,"LL",21.5135824241803
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1886,"LL",21.356321930382
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1887,"LL",21.5034366203432
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1888,"LL",21.4883135985169
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1889,"LL",21.563802159573
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1890,"LL",21.5997674290492
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1891,"LL",21.4973834987282
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1892,"LL",21.5268638521193
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1893,"LL",21.624968466555
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1894,"LL",21.745451752003
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1895,"LL",21.5898596615555
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1896,"LL",21.5658530375253
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1897,"LL",21.6821498298429
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1898,"LL",21.7221172907977
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1899,"LL",21.6770387984383
"tos","historical","degC","r24i1p1f1","ACCESS-ESM1-5",1900,"LL",21.6877315158835
"tos","historical","degC","r24i1p1f1","CanESM5",1850,"LL",20.4379214801524
"tos","historical","degC","r24i1p1f1","CanESM5",1851,"LL",20.5731966351985
"tos","historical","degC","r24i1p1f1","CanESM5",1852,"LL",20.5791099721766
"tos","historical","degC","r24i1p1f1","CanESM5",1853,"LL",20.6652297200676
"tos","historical","degC","r24i1p1f1","CanESM5",1854,"LL",20.7204898959004
"tos","historical","degC","r24i1p1f1","CanESM5",1855,"LL",20.4845750236028
"tos","historical","degC","r24i1p1f1","CanESM5",1856,"LL",20.4494407403663
"tos","historical","degC","r24i1p1f1","CanESM5",1857,"LL",20.5076804394264
"tos","historical","degC","r24i1p1f1","CanESM5",1858,"LL",20.48478725503
"tos","historical","degC","r24i1p1f1","CanESM5",1859,"LL",20.5012582191604
"tos","historical","degC","r24i1p1f1","CanESM5",1860,"LL",20.5906920047548
"tos","historical","degC","r24i1p1f1","CanESM5",1861,"LL",20.600615268114
"tos","historical","degC","r24i1p1f1","CanESM5",1862,"LL",20.5980299962168
"tos","historical","degC","r24i1p1f1","CanESM5",1863,"LL",20.6587809257729
"tos","historical","degC","r24i1p1f1","CanESM5",1864,"LL",20.7243041872388
"tos","historical","degC","r24i1p1f1","CanESM5",1865,"LL",20.6160733952785
"tos","historical","degC","r24i1p1f1","CanESM5",1866,"LL",20.5591542422603
"tos","historical","degC","r24i1p1f1","CanESM5",1867,"LL",20.5621651578742
"tos","historical","degC","r24i1p1f1","CanESM5",1868,"LL",20.4750645778081
"tos","historical","degC","r24i1p1f1","CanESM5",1869,"LL",20.5272218078937
"tos","historical","degC","r24i1p1f1","CanESM5",1870,"LL",20.5546712554921
"tos","historical","degC","r24i1p1f1","CanESM5",1871,"LL",20.6242605741329
"tos","historical","degC","r24i1p1f1","CanESM5",1872,"LL",20.5918289367374
"tos","historical","degC","r24i1p1f1","CanESM5",1873,"LL",20.5214142909264
"tos","historical","degC","r24i1p1f1","CanESM5",1874,"LL",20.5305651422146
"tos","historical","degC","r24i1p1f1","CanESM5",1875,"LL",20.5583925145109
"tos","historical","degC","r24i1p1f1","CanESM5",1876,"LL",20.5753488980481
"tos","historical","degC","r24i1p1f1","CanESM5",1877,"LL",20.4817838794546
"tos","historical","degC","r24i1p1f1","CanESM5",1878,"LL",20.55829987847
"tos","historical","degC","r24i1p1f1","CanESM5",1879,"LL",20.5627957305163
"tos","historical","degC","r24i1p1f1","CanESM5",1880,"LL",20.4499991101207
"tos","historical","degC","r24i1p1f1","CanESM5",1881,"LL",20.4957584121897
"tos","historical","degC","r24i1p1f1","CanESM5",1882,"LL",20.5949800418016
"tos","historical","degC","r24i1p1f1","CanESM5",1883,"LL",20.5691675514579
"tos","historical","degC","r24i1p1f1","CanESM5",1884,"LL",20.2831171922118
"tos","historical","degC","r24i1p1f1","CanESM5",1885,"LL",20.2603561853121
"tos","historical","degC","r24i1p1f1","CanESM5",1886,"LL",20.3743048692593
"tos","historical","degC","r24i1p1f1","CanESM5",1887,"LL",20.4591980893885
"tos","historical","degC","r24i1p1f1","CanESM5",1888,"LL",20.3792501739164
"tos","historical","degC","r24i1p1f1","CanESM5",1889,"LL",20.5127643691038
"tos","historical","degC","r24i1p1f1","CanESM5",1890,"LL",20.5660966515165
"tos","historical","degC","r24i1p1f1","CanESM5",1891,"LL",20.4215383257738
"tos","historical","degC","r24i1p1f1","CanESM5",1892,"LL",20.417606263128
"tos","historical","degC","r24i1p1f1","CanESM5",1893,"LL",20.559925481227
"tos","historical","degC","r24i1p1f1","CanESM5",1894,"LL",20.5286947647777
"tos","historical","degC","r24i1p1f1","CanESM5",1895,"LL",20.632939640081
"tos","historical","degC","r24i1p1f1","CanESM5",1896,"LL",20.6040813753452
"tos","historical","degC","r24i1p1f1","CanESM5",1897,"LL",20.537152335028
"tos","historical","degC","r24i1p1f1","CanESM5",1898,"LL",20.638000431812
"tos","historical","degC","r24i1p1f1","CanESM5",1899,"LL",20.6519333459957
"tos","historical","degC","r24i1p1f1","CanESM5",1900,"LL",20.5786954242583
"tos","historical","degC","r24i1p1f1","EC-Earth3",1850,"LL",21.4932046450028
"tos","historical","degC","r24i1p1f1","EC-Earth3",1851,"LL",21.4692590410065
"tos","historical","degC","r24i1p1f1","EC-Earth3",1852,"LL",21.5098696772088
"tos","historical","degC","r24i1p1f1","EC-Earth3",1853,"LL",21.446835929686
"tos","historical","degC","r24i1p1f1","EC-Earth3",1854,"LL",21.5721993782565
"tos","historical","degC","r24i1p1f1","EC-Earth3",1855,"LL",21.6294555345242
"tos","historical","degC","r24i1p1f1","EC-Earth3",1856,"LL",21.5899394687569
"tos","historical","degC","r24i1p1f1","EC-Earth3",1857,"LL",21.6024292599771
"tos","historical","degC","r24i1p1f1","EC-Earth3",1858,"LL",21.6288990768293
"tos","historical","degC","r24i1p1f1","EC-Earth3",1859,"LL",21.7914888711965
"tos","historical","degC","r24i1p1f1","EC-Earth3",1860,"LL",21.7099641262835
"tos","historical","degC","r24i1p1f1","EC-Earth3",1861,"LL",21.6443494148656
"tos","historical","degC","r24i1p1f1","EC-Earth3",1862,"LL",21.6092400555154
"tos","historical","degC","r24i1p1f1","EC-Earth3",1863,"LL",21.5027697762573
"tos","historical","degC","r24i1p1f1","EC-Earth3",1864,"LL",21.5948521712708
"tos","historical","degC","r24i1p1f1","EC-Earth3",1865,"LL",21.6557914678085
"tos","historical","degC","r24i1p1f1","EC-Earth3",1866,"LL",21.6427537140318
"tos","historical","degC","r24i1p1f1","EC-Earth3",1867,"LL",21.6109093356242
"tos","historical","degC","r24i1p1f1","EC-Earth3",1868,"LL",21.6628855912073
"tos","historical","degC","r24i1p1f1","EC-Earth3",1869,"LL",21.6374512894541
"tos","historical","degC","r24i1p1f1","EC-Earth3",1870,"LL",21.6235914004788
"tos","historical","degC","r24i1p1f1","EC-Earth3",1871,"LL",21.7114148907786
"tos","historical","degC","r24i1p1f1","EC-Earth3",1872,"LL",21.7302990114376
"tos","historical","degC","r24i1p1f1","EC-Earth3",1873,"LL",21.7230533317258
"tos","historical","degC","r24i1p1f1","EC-Earth3",1874,"LL",21.5950106977204
"tos","historical","degC","r24i1p1f1","EC-Earth3",1875,"LL",21.605917828843
"tos","historical","degC","r24i1p1f1","EC-Earth3",1876,"LL",21.6735967347607
"tos","historical","degC","r24i1p1f1","EC-Earth3",1877,"LL",21.6742025687583
"tos","historical","degC","r24i1p1f1","EC-Earth3",1878,"LL",21.6789097132306
"tos","historical","degC","r24i1p1f1","EC-Earth3",1879,"LL",21.7280658042168
"tos","historical","degC","r24i1p1f1","EC-Earth3",1880,"LL",21.6759959390755
"tos","historical","degC","r24i1p1f1","EC-Earth3",1881,"LL",21.6143378324682
"tos","historical","degC","r24i1p1f1","EC-Earth3",1882,"LL",21.5700916889822
"tos","historical","degC","r24i1p1f1","EC-Earth3",1883,"LL",21.5606950694484
"tos","historical","degC","r24i1p1f1","EC-Earth3",1884,"LL",21.4141258834519
"tos","historical","degC","r24i1p1f1","EC-Earth3",1885,"LL",21.5066840611945
"tos","historical","degC","r24i1p1f1","EC-Earth3",1886,"LL",21.4756472092651
"tos","historical","degC","r24i1p1f1","EC-Earth3",1887,"LL",21.4877065067349
"tos","historical","degC","r24i1p1f1","EC-Earth3",1888,"LL",21.5571610306925
"tos","historical","degC","r24i1p1f1","EC-Earth3",1889,"LL",21.6351978572433
"tos","historical","degC","r24i1p1f1","EC-Earth3",1890,"LL",21.5582139465147
"tos","historical","degC","r24i1p1f1","EC-Earth3",1891,"LL",21.575152511981
"tos","historical","degC","r24i1p1f1","EC-Earth3",1892,"LL",21.6535847843172
"tos","historical","degC","r24i1p1f1","EC-Earth3",1893,"LL",21.7190353254421
"tos","historical","degC","r24i1p1f1","EC-Earth3",1894,"LL",21.7299916524938
"tos","historical","degC","r24i1p1f1","EC-Earth3",1895,"LL",21.6153102956629
"tos","historical","degC","r24i1p1f1","EC-Earth3",1896,"LL",21.731163034877
"tos","historical","degC","r24i1p1f1","EC-Earth3",1897,"LL",21.8643060463034
"tos","historical","degC","r24i1p1f1","EC-Earth3",1898,"LL",21.7434860338037
"tos","historical","degC","r24i1p1f1","EC-Earth3",1899,"LL",21.7394285924897
"tos","historical","degC","r24i1p1f1","EC-Earth3",1900,"LL",21.7518747373673
"tos","historical","degC","r24i1p1f1","MIROC6",1850,"LL",20.9642867652483
"tos","historical","degC","r24i1p1f1","MIROC6",1851,"LL",20.8059290749591
"tos","historical","degC","r24i1p1f1","MIROC6",1852,"LL",20.8607379376388
"tos","historical","degC","r24i1p1f1","MIROC6",1853,"LL",20.9467032607113
"tos","historical","degC","r24i1p1f1","MIROC6",1854,"LL",20.9706985983772
"tos","historical","degC","r24i1p1f1","MIROC6",1855,"LL",20.8856587761882
"tos","historical","degC","r24i1p1f1","MIROC6",1856,"LL",20.9008637177035
"tos","historical","degC","r24i1p1f1","MIROC6",1857,"LL",20.9160567169854
"tos","historical","degC","r24i1p1f1","MIROC6",1858,"LL",20.8978335815679
"tos","historical","degC","r24i1p1f1","MIROC6",1859,"LL",20.9485132129267
"tos","historical","degC","r24i1p1f1","MIROC6",1860,"LL",21.023110464943
"tos","historical","degC","r24i1p1f1","MIROC6",1861,"LL",21.0400101232571
"tos","historical","degC","r24i1p1f1","MIROC6",1862,"LL",20.8411480859407
"tos","historical","degC","r24i1p1f1","MIROC6",1863,"LL",20.7115669938459
"tos","historical","degC","r24i1p1f1","MIROC6",1864,"LL",20.8348539310576
"tos","historical","degC","r24i1p1f1","MIROC6",1865,"LL",20.933968007403
"tos","historical","degC","r24i1p1f1","MIROC6",1866,"LL",20.9097134778515
"tos","historical","degC","r24i1p1f1","MIROC6",1867,"LL",20.8255708188005
"tos","historical","degC","r24i1p1f1","MIROC6",1868,"LL",20.7211807446304
"tos","historical","degC","r24i1p1f1","MIROC6",1869,"LL",20.7765666524189
"tos","historical","degC","r24i1p1f1","MIROC6",1870,"LL",20.7884967862716
"tos","historical","degC","r24i1p1f1","MIROC6",1871,"LL",21.0183406051677
"tos","historical","degC","r24i1p1f1","MIROC6",1872,"LL",21.1522563483587
"tos","historical","degC","r24i1p1f1","MIROC6",1873,"LL",20.88741559947
"tos","historical","degC","r24i1p1f1","MIROC6",1874,"LL",20.8890051187895
"tos","historical","degC","r24i1p1f1","MIROC6",1875,"LL",20.9407304181841
"tos","historical","degC","r24i1p1f1","MIROC6",1876,"LL",20.8582025120603
"tos","historical","degC","r24i1p1f1","MIROC6",1877,"LL",20.8168498374271
"tos","historical","degC","r24i1p1f1","MIROC6",1878,"LL",20.7977176508535
"tos","historical","degC","r24i1p1f1","MIROC6",1879,"LL",20.8548789323108
"tos","historical","degC","r24i1p1f1","MIROC6",1880,"LL",20.7968980606566
"tos","historical","degC","r24i1p1f1","MIROC6",1881,"LL",20.7985858705691
"tos","historical","degC","r24i1p1f1","MIROC6",1882,"LL",20.867878100041
"tos","historical","degC","r24i1p1f1","MIROC6",1883,"LL",20.9027240188785
"tos","historical","degC","r24i1p1f1","MIROC6",1884,"LL",20.9522100176303
"tos","historical","degC","r24i1p1f1","MIROC6",1885,"LL",20.9339838379686
"tos","historical","degC","r24i1p1f1","MIROC6",1886,"LL",20.6627322729457
"tos","historical","degC","r24i1p1f1","MIROC6",1887,"LL",20.6287569336883
"tos","historical","degC","r24i1p1f1","MIROC6",1888,"LL",20.7152670042524
"tos","historical","degC","r24i1p1f1","MIROC6",1889,"LL",20.8132644609111
"tos","historical","degC","r24i1p1f1","MIROC6",1890,"LL",20.914057021794
"tos","historical","degC","r24i1p1f1","MIROC6",1891,"LL",20.9960679218946
"tos","historical","degC","r24i1p1f1","MIROC6",1892,"LL",21.1158416657184
"tos","historical","degC","r24i1p1f1","MIROC6",1893,"LL",21.0131615213539
"tos","historical","degC","r24i1p1f1","MIROC6",1894,"LL",20.832971082548
"tos","historical","degC","r24i1p1f1","MIROC6",1895,"LL",20.7459068232821
"tos","historical","degC","r24i1p1f1","MIROC6",1896,"LL",20.8509419798941
"tos","historical","degC","r24i1p1f1","MIROC6",1897,"LL",21.0266580569469
"tos","historical","degC","r24i1p1f1","MIROC6",1898,"LL",20.9710242194752
"tos","historical","degC","r24i1p1f1","MIROC6",1899,"LL",20.6964699514395
"tos","historical","degC","r24i1p1f1","MIROC6",1900,"LL",20.6970142672323
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1850,"LL",20.6240345849422
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1851,"LL",20.6556458259429
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1852,"LL",20.6391541281749
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1853,"LL",20.6138954561899
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1854,"LL",20.5857262519362
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1855,"LL",20.553283207714
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1856,"LL",20.508020301632
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1857,"LL",20.5959854620362
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1858,"LL",20.6153348257093
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1859,"LL",20.4980042802043
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1860,"LL",20.5910430618062
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1861,"LL",20.7467851007857
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1862,"LL",20.7316934710583
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1863,"LL",20.6741252752806
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1864,"LL",20.7080181407166
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1865,"LL",20.7079907284786
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1866,"LL",20.7380991307155
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1867,"LL",20.6701535613484
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1868,"LL",20.6510051336357
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1869,"LL",20.7129185459517
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1870,"LL",20.7196862189114
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1871,"LL",20.62267530663
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1872,"LL",20.616072259867
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1873,"LL",20.6968037705077
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1874,"LL",20.7364814145445
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1875,"LL",20.6260585939096
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1876,"LL",20.6650083663222
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1877,"LL",20.7046660541235
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1878,"LL",20.6655713994021
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1879,"LL",20.680381557612
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1880,"LL",20.6389046724337
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1881,"LL",20.6867542368285
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1882,"LL",20.7560067076965
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1883,"LL",20.7202465565347
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1884,"LL",20.5417749643661
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1885,"LL",20.6948592168231
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1886,"LL",20.6749967318725
"tos","historical","degC","r24i1p1f2","CNRM-CM6-1",1887,"LL",20.6586078684159
