"Ensemble_Model","Data","Time","Temp"
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",460701.25,287.9375
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",470701.25,287.738311767578
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",480701.25,287.792572021484
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",490701.25,287.983337402344
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",500701.25,287.768280029297
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",510701.25,282.835113525391
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",520701.25,282.895751953125
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",530701.25,283.292877197266
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",540701.25,282.934173583984
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",550701.25,283.066375732422
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",560701.25,282.990875244141
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",570701.25,283.168914794922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",580701.25,282.951080322266
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",590701.25,283.101989746094
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",600701.25,283.108215332031
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",510701.25,289.810974121094
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",520701.25,290.009185791016
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",530701.25,290.063781738281
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",540701.25,289.916107177734
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",550701.25,289.965698242188
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",560701.25,289.981384277344
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",570701.25,290.105804443359
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",580701.25,290.069580078125
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",590701.25,290.027648925781
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",600701.25,289.993682861328
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",510701.25,287.763366699219
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",520701.25,287.921203613281
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",530701.25,288.076354980469
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",540701.25,287.866729736328
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",550701.25,287.940582275391
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",560701.25,287.929504394531
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",570701.25,288.069641113281
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",580701.25,287.980133056641
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",590701.25,287.994812011719
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",600701.25,287.972625732422
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",610701.25,283.478424072266
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",620701.25,283.465270996094
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",630701.25,283.1083984375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",640701.25,282.720062255859
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",650701.25,282.963989257812
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",660701.25,283.298492431641
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",670701.25,283.541198730469
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",680701.25,283.536041259766
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",690701.25,283.539764404297
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",700701.25,283.305877685547
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",610701.25,290.211486816406
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",620701.25,290.194244384766
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",630701.25,289.859924316406
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",640701.25,289.695220947266
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",650701.25,289.948944091797
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",660701.25,290.109344482422
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",670701.25,290.222381591797
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",680701.25,290.164978027344
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",690701.25,290.049713134766
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",700701.25,290.024658203125
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",610701.25,288.235168457031
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",620701.25,288.219116210938
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",630701.25,287.878173828125
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",640701.25,287.647827148438
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",650701.25,287.898712158203
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",660701.25,288.110198974609
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",670701.25,288.261260986328
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",680701.25,288.21923828125
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",690701.25,288.138885498047
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",700701.25,288.052551269531
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",710701.25,283.381805419922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",720701.25,283.858947753906
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",730701.25,283.447235107422
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",740701.25,283.759613037109
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",750701.25,283.934265136719
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",760701.25,284.030059814453
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",770701.25,283.940826416016
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",780701.25,284.096710205078
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",790701.25,284.378234863281
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",800701.25,283.834442138672
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",710701.25,290.241851806641
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",720701.25,290.369232177734
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",730701.25,290.265441894531
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",740701.25,290.387115478516
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",750701.25,290.375213623047
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",760701.25,290.334594726562
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",770701.25,290.415557861328
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",780701.25,290.553680419922
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",790701.25,290.610687255859
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",800701.25,290.366027832031
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",710701.25,288.228271484375
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",720701.25,288.458312988281
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",730701.25,288.264129638672
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",740701.25,288.441772460938
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",750701.25,288.484619140625
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",760701.25,288.484069824219
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",770701.25,288.515045166016
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",780701.25,288.658386230469
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",790701.25,288.781311035156
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",800701.25,288.448852539062
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",810701.25,283.911102294922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",820701.25,283.863037109375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",830701.25,284.250305175781
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",840701.25,283.819793701172
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",850701.25,283.890563964844
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",860701.25,284.130859375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",870701.25,284.213836669922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",880701.25,284.191925048828
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",890701.25,284.380981445312
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",900701.25,284.52197265625
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",810701.25,290.366882324219
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",820701.25,290.527374267578
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",830701.25,290.532867431641
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",840701.25,290.296081542969
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",850701.25,290.403442382812
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",860701.25,290.655578613281
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",870701.25,290.650421142578
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",880701.25,290.60546875
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",890701.25,290.779602050781
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",900701.25,290.793609619141
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",810701.25,288.471954345703
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",820701.25,288.571197509766
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",830701.25,288.688781738281
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",840701.25,288.395111083984
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",850701.25,288.491760253906
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",860701.25,288.740417480469
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",870701.25,288.761138916016
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",880701.25,288.722930908203
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",890701.25,288.901428222656
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",900701.25,288.952728271484
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",910701.25,284.425903320312
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",920701.25,284.714782714844
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",930701.25,284.778106689453
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",940701.25,284.275939941406
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",950701.25,284.142822265625
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",960701.25,284.091918945312
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",970701.25,284.905456542969
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",980701.25,284.734069824219
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",990701.25,284.72021484375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1000701.25,285.066680908203
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",910701.25,290.724243164062
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",920701.25,290.93603515625
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",930701.25,290.797210693359
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",940701.25,290.450897216797
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",950701.25,290.508178710938
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",960701.25,290.771026611328
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",970701.25,291.021789550781
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",980701.25,290.842254638672
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",990701.25,290.930023193359
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1000701.25,291.089691162109
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",910701.25,288.875518798828
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",920701.25,289.109924316406
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",930701.25,289.030456542969
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",940701.25,288.638397216797
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",950701.25,288.639770507812
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",960701.25,288.810546875
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",970701.25,289.226501464844
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",980701.25,289.049346923828
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",990701.25,289.107269287109
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1000701.25,289.32177734375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1010701.25,285.198699951172
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1020701.25,285.133636474609
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1030701.25,284.516143798828
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1040701.25,284.502716064453
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1050701.25,284.776733398438
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1060701.25,285.250213623047
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1070701.25,285.178314208984
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1080701.25,285.161437988281
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1090701.25,285.524688720703
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1100701.25,285.278289794922
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1010701.25,291.109924316406
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1020701.25,290.934112548828
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1030701.25,290.692993164062
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1040701.25,290.718231201172
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1050701.25,290.886047363281
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1060701.25,291.270233154297
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1070701.25,291.226379394531
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1080701.25,291.161163330078
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1090701.25,291.312561035156
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1100701.25,291.123352050781
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1010701.25,289.374816894531
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1020701.25,289.231536865234
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1030701.25,288.879943847656
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1040701.25,288.893829345703
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1050701.25,289.092803955078
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1060701.25,289.503204345703
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1070701.25,289.451110839844
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1080701.25,289.400085449219
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1090701.25,289.613647460938
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1100701.25,289.407684326172
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1110701.25,285.007232666016
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1120701.25,285.493927001953
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1130701.25,285.360382080078
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1140701.25,285.336791992188
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1150701.25,285.633178710938
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1160701.25,285.306610107422
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1170701.25,285.445648193359
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1180701.25,285.290954589844
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1190701.25,285.875885009766
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1200701.25,286.007873535156
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1110701.25,291.197662353516
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1120701.25,291.383422851562
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1130701.25,291.285369873047
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1140701.25,291.246002197266
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1150701.25,291.319885253906
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1160701.25,291.295684814453
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1170701.25,291.282745361328
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1180701.25,291.325073242188
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1190701.25,291.559417724609
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1200701.25,291.581909179688
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1110701.25,289.380615234375
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1120701.25,289.654693603516
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1130701.25,289.546234130859
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1140701.25,289.511505126953
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1150701.25,289.650695800781
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1160701.25,289.537750244141
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1170701.25,289.569396972656
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1180701.25,289.553894042969
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1190701.25,289.891143798828
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1200701.25,289.94580078125
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1210701.25,286.010650634766
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1220701.25,286.024505615234
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1230701.25,285.765625
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1240701.25,285.712432861328
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1250701.25,285.9951171875
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1260701.25,285.868347167969
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1270701.25,285.849853515625
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1280701.25,285.819305419922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1290701.25,285.777587890625
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1300701.25,286.167877197266
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1210701.25,291.640747070312
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1220701.25,291.657592773438
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1230701.25,291.513244628906
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1240701.25,291.561065673828
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1250701.25,291.696655273438
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1260701.25,291.584014892578
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1270701.25,291.563293457031
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1280701.25,291.538055419922
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1290701.25,291.614349365234
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1300701.25,291.800109863281
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1210701.25,289.988189697266
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1220701.25,290.004150390625
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1230701.25,289.826171875
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1240701.25,289.844360351562
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1250701.25,290.023132324219
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1260701.25,289.906311035156
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1270701.25,289.886260986328
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1280701.25,289.859466552734
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1290701.25,289.901123046875
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1300701.25,290.146911621094
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1310701.25,286.130859375
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1320701.25,286.126281738281
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1330701.25,286.359924316406
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1340701.25,286.252197265625
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1350701.25,286.209442138672
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1360701.25,286.447967529297
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1370701.25,286.570037841797
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1380701.25,287.021392822266
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1390701.25,286.819519042969
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1400701.25,286.516021728516
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1310701.25,291.637512207031
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1320701.25,291.754608154297
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1330701.25,291.947357177734
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1340701.25,291.919952392578
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1350701.25,291.859954833984
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1360701.25,292.059356689453
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1370701.25,292.105102539062
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1380701.25,292.205261230469
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1390701.25,292.105377197266
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1400701.25,291.984924316406
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1310701.25,290.021148681641
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1320701.25,290.102569580078
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1330701.25,290.307312011719
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1340701.25,290.256317138672
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1350701.25,290.201385498047
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1360701.25,290.412261962891
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1370701.25,290.480438232422
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1380701.25,290.683654785156
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1390701.25,290.553833007812
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1400701.25,290.379669189453
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1410701.25,286.616027832031
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1420701.25,286.730133056641
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1430701.25,286.396301269531
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1440701.25,286.509399414062
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1450701.25,287.089904785156
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1460701.25,287.270446777344
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1470701.25,286.922943115234
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1480701.25,287.291870117188
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1490701.25,287.475555419922
"1pctCO2_r1i1p1f1_NorESM2-MM","Land",1500701.25,287.13525390625
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1410701.25,291.988555908203
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1420701.25,292.072174072266
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1430701.25,291.858245849609
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1440701.25,291.970428466797
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1450701.25,292.348541259766
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1460701.25,292.458374023438
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1470701.25,292.254150390625
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1480701.25,292.3916015625
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1490701.25,292.521118164062
"1pctCO2_r1i1p1f1_NorESM2-MM","Ocean",1500701.25,292.392517089844
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1410701.25,290.411590576172
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1420701.25,290.504150390625
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1430701.25,290.255035400391
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1440701.25,290.367492675781
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1450701.25,290.804992675781
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1460701.25,290.935577392578
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1470701.25,290.689300537109
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1480701.25,290.894714355469
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1490701.25,291.040130615234
"1pctCO2_r1i1p1f1_NorESM2-MM","Global",1500701.25,290.849365234375
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18500701.25,279.854339599609
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18510701.25,279.778839111328
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18520701.25,280.053558349609
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18530701.25,279.928009033203
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18540701.25,280.171752929688
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18550701.25,280.036010742188
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18560701.25,280.2607421875
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18570701.25,280.341461181641
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18580701.25,280.328430175781
"1pctCO2_r1i1p1f1_SAM0-UNICON","Land",18590701.25,280.480773925781
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18500701.25,288.559478759766
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18510701.25,288.707611083984
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18520701.25,288.729766845703
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18530701.25,288.793731689453
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18540701.25,288.846435546875
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18550701.25,288.742370605469
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18560701.25,288.718872070312
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18570701.25,288.760131835938
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18580701.25,288.836273193359
"1pctCO2_r1i1p1f1_SAM0-UNICON","Ocean",18590701.25,288.871856689453
"1pctCO2_r1i1p1f1_SAM0-UNICON","Global",18500701.25,286.019775390625
"1pctCO2_r1i1p1f1_SAM0-UNICON","Global",18510701.25,286.102691650391
"1pctCO2_r1i1p1f1_SAM0-UNICON","Global",18520701.25,286.198516845703
"1pctCO2_r1i1p1f1_SAM0-UNICON","Global",18530701.25,286.207183837891
"1pctCO2_r1i1p1f1_SAM0-UNICON","Global",18540701.25,286.315643310547
